Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:COPx,2:COPy
4107.000000,26.307615,-0.560661,313.447021,40.121086,27.867403,-1.964347,-0.088906,0.128000,-26.343220,0.443726,324.063721,41.412655,-17.458332,0.053873,0.127792
4108.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.343220,0.443726,324.063721,41.412655,-17.458332,0.053873,0.127792
4109.000000,26.527197,-0.785207,313.815430,40.203060,27.828905,-2.036761,-0.088679,0.128111,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4110.000000,26.526402,-0.784782,313.439789,40.132660,27.878702,-2.036463,-0.088944,0.128039,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4111.000000,26.307615,-0.560661,313.447021,40.121086,27.867403,-1.964347,-0.088906,0.128000,-26.347977,0.438753,323.690552,41.483017,-17.504501,0.054078,0.128156
4112.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.347540,0.440280,323.327057,41.413765,-17.553642,0.054291,0.128086
4113.000000,26.531340,-0.560846,313.462830,40.260292,27.778727,-2.007054,-0.088619,0.128437,-26.344843,0.443186,323.696136,41.482727,-17.507202,0.054085,0.128153
4114.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.565237,0.661486,324.064941,41.401218,-17.465965,0.053896,0.127756
4115.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.345663,0.658113,323.695038,41.332714,-17.503147,0.054073,0.127690
4116.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.346100,0.656586,324.058563,41.401966,-17.454010,0.053861,0.127761
4117.000000,26.302509,-0.785377,313.430176,40.134090,27.869177,-1.994023,-0.088917,0.128048,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4118.000000,26.307615,-0.560661,313.447021,40.121086,27.867403,-1.964347,-0.088906,0.128000,-26.346100,0.656586,324.058563,41.401966,-17.454010,0.053861,0.127761
4119.000000,26.306871,-0.562952,313.805634,40.052460,27.819304,-1.964284,-0.088651,0.127635,-26.123394,0.657648,323.694244,41.333168,-17.493896,0.054045,0.127692
4120.000000,26.521240,-0.789459,313.419678,40.135540,27.881231,-1.951705,-0.088958,0.128057,-26.565054,0.445720,323.701019,41.342945,-17.516720,0.054114,0.127720
4121.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.342966,0.661018,324.064148,41.401676,-17.456715,0.053868,0.127758
4122.000000,26.303305,-0.785802,313.805847,40.204487,27.819380,-1.994320,-0.088652,0.128119,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4123.000000,26.526402,-0.784782,313.439789,40.132660,27.878702,-2.036463,-0.088944,0.128039,-26.343220,0.443726,324.063721,41.412655,-17.458332,0.053873,0.127792
4124.000000,26.307207,-0.559634,313.083496,40.051437,27.818010,-1.964411,-0.088852,0.127926,-26.343220,0.443726,324.063721,41.412655,-17.458332,0.053873,0.127792
4125.000000,26.302509,-0.785377,313.430176,40.134090,27.869177,-1.994023,-0.088917,0.128048,-26.342966,0.661018,324.064148,41.401676,-17.456715,0.053868,0.127758
4126.000000,26.302509,-0.785377,313.430176,40.134090,27.869177,-1.994023,-0.088917,0.128048,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4127.000000,26.306871,-0.562952,313.805634,40.052460,27.819304,-1.964284,-0.088651,0.127635,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4128.000000,26.302101,-0.784350,313.066681,40.064442,27.819784,-1.994087,-0.088862,0.127974,-26.343220,0.443726,324.063721,41.412655,-17.458332,0.053873,0.127792
4129.000000,26.520832,-0.788432,313.056183,40.065891,27.831839,-1.951769,-0.088904,0.127983,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4130.000000,26.520884,-0.791147,313.790466,40.067661,27.733946,-1.952003,-0.088384,0.127689,-26.566420,0.660569,323.697174,41.331066,-17.416950,0.053806,0.127684
4131.000000,26.521240,-0.789459,313.419678,40.135540,27.881231,-1.951705,-0.088958,0.128057,-26.344149,0.660102,323.696381,41.331516,-17.407700,0.053778,0.127686
4132.000000,26.302896,-0.784775,313.442352,40.134838,27.769987,-1.994385,-0.088597,0.128045,-26.342529,0.662546,323.700653,41.332420,-17.505852,0.054080,0.127687
4133.000000,26.520746,-1.008562,313.807251,40.076210,27.732176,-1.923012,-0.088373,0.127710,-26.343966,0.444336,323.332489,41.273243,-17.458454,0.053995,0.127650
4134.000000,26.520088,-0.790722,313.414795,39.997265,27.783743,-1.951706,-0.088648,0.127618,-26.122669,0.437321,324.420044,41.344231,-17.494328,0.053925,0.127440
4135.000000,26.520832,-0.788432,313.056183,40.065891,27.831839,-1.951769,-0.088904,0.127983,-26.124084,0.438827,324.057343,41.413403,-17.446377,0.053837,0.127797
4136.000000,26.520088,-0.790722,313.414795,39.997265,27.783743,-1.951706,-0.088648,0.127618,-26.565491,0.444193,324.064514,41.412197,-17.467583,0.053902,0.127790
4137.000000,26.520088,-0.790722,313.414795,39.997265,27.783743,-1.951706,-0.088648,0.127618,-26.124084,0.438827,324.057343,41.413403,-17.446377,0.053837,0.127797
4138.000000,26.520088,-0.790722,313.414795,39.997265,27.783743,-1.951706,-0.088648,0.127618,-26.124084,0.438827,324.057343,41.413403,-17.446377,0.053837,0.127797
4139.000000,26.521627,-0.788857,313.431824,40.136288,27.782045,-1.952066,-0.088638,0.128054,-26.344402,0.442809,323.695984,41.342495,-17.409317,0.053783,0.127720
4140.000000,26.520088,-0.790722,313.414795,39.997265,27.783743,-1.951706,-0.088648,0.127618,-26.125267,0.437911,323.689606,41.343243,-17.397362,0.053747,0.127725
4141.000000,26.520832,-0.788432,313.056183,40.065891,27.831839,-1.951769,-0.088904,0.127983,-26.124830,0.439438,323.326080,41.273991,-17.446499,0.053959,0.127654
4142.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.124084,0.438827,324.057343,41.413403,-17.446377,0.053837,0.127797
4143.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.568296,0.442736,323.329193,41.412117,-17.467438,0.054024,0.128080
4144.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.126890,0.437371,323.322021,41.413315,-17.446232,0.053959,0.128087
4145.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.124084,0.438827,324.057343,41.413403,-17.446377,0.053837,0.127797
4146.000000,26.520088,-0.790722,313.414795,39.997265,27.783743,-1.951706,-0.088648,0.127618,-26.343220,0.443726,324.063721,41.412655,-17.458332,0.053873,0.127792
4147.000000,26.519951,-1.008137,313.431610,40.005810,27.781973,-1.922714,-0.088638,0.127638,-26.342987,0.441303,324.058685,41.273323,-17.457268,0.053871,0.127364
4148.000000,26.520746,-1.008562,313.807251,40.076210,27.732176,-1.923012,-0.088373,0.127710,-26.344402,0.442809,323.695984,41.342495,-17.409317,0.053783,0.127720
4149.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.342783,0.445253,323.700226,41.343399,-17.507469,0.054085,0.127721
4150.000000,26.521709,-1.008207,314.176697,40.005974,27.780575,-1.923043,-0.088423,0.127336,-26.346354,0.439293,324.058136,41.412945,-17.455631,0.053866,0.127795
4151.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.124830,0.439438,323.326080,41.273991,-17.446499,0.053959,0.127654
4152.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.123415,0.437932,323.688782,41.204819,-17.494453,0.054047,0.127298
4153.000000,26.520914,-1.007782,313.801056,39.935574,27.830372,-1.922745,-0.088688,0.127264,-26.125267,0.437911,323.689606,41.343243,-17.397362,0.053747,0.127725
4154.000000,26.521303,-1.007179,313.813232,39.936325,27.731182,-1.923107,-0.088368,0.127261,-26.125267,0.437911,323.689606,41.343243,-17.397362,0.053747,0.127725
4155.000000,26.521709,-1.008207,314.176697,40.005974,27.780575,-1.923043,-0.088423,0.127336,-26.123644,0.438451,324.057190,41.273174,-17.348490,0.053535,0.127364
4156.000000,26.521709,-1.008207,314.176697,40.005974,27.780575,-1.923043,-0.088423,0.127336,-26.123852,0.436405,324.052307,41.274071,-17.445313,0.053835,0.127369
4157.000000,26.520508,-1.006754,313.437561,39.865925,27.780979,-1.922809,-0.088633,0.127189,-26.123415,0.437932,323.688782,41.204819,-17.494453,0.054047,0.127298
4158.000000,26.520508,-1.006754,313.437561,39.865925,27.780979,-1.922809,-0.088633,0.127189,-26.347099,0.439903,323.326874,41.273537,-17.455753,0.053988,0.127653
4159.000000,26.520508,-1.006754,313.437561,39.865925,27.780979,-1.922809,-0.088633,0.127189,-26.124830,0.439438,323.326080,41.273991,-17.446499,0.053959,0.127654
4160.000000,26.521303,-1.007179,313.813232,39.936325,27.731182,-1.923107,-0.088368,0.127261,-26.123852,0.436405,324.052307,41.274071,-17.445313,0.053835,0.127369
4161.000000,26.521303,-1.007179,313.813232,39.936325,27.731182,-1.923107,-0.088368,0.127261,-26.343966,0.444336,323.332489,41.273243,-17.458454,0.053995,0.127650
4162.000000,26.520895,-1.006152,313.449707,39.866676,27.681789,-1.923171,-0.088313,0.127187,-26.125086,0.222149,323.325684,41.284969,-17.448120,0.053965,0.127688
4163.000000,26.521303,-1.007179,313.813232,39.936325,27.731182,-1.923107,-0.088368,0.127261,-26.123415,0.437932,323.688782,41.204819,-17.494453,0.054047,0.127298
4164.000000,26.521303,-1.007179,313.813232,39.936325,27.731182,-1.923107,-0.088368,0.127261,-26.123415,0.437932,323.688782,41.204819,-17.494453,0.054047,0.127298
4165.000000,26.520100,-1.005727,313.074036,39.796276,27.731586,-1.922874,-0.088578,0.127115,-26.127592,-0.001832,323.686218,41.225956,-17.494625,0.054048,0.127364
4166.000000,26.738827,-1.009808,313.063538,39.797726,27.743641,-1.880555,-0.088620,0.127123,-26.123671,0.220643,323.688385,41.215797,-17.496075,0.054052,0.127332
4167.000000,26.520926,-1.222794,313.460266,39.734589,27.778217,-1.893913,-0.088618,0.126761,-26.342550,0.442830,323.695190,41.204071,-17.506409,0.054083,0.127293
4168.000000,26.521858,-1.005797,313.819153,39.796440,27.730190,-1.923202,-0.088364,0.126813,-26.126410,-0.000915,324.053955,41.296112,-17.543640,0.054138,0.127436
4169.000000,26.520758,-1.223574,313.466492,39.875225,27.680019,-1.894179,-0.088303,0.127207,-26.126154,0.216374,324.054382,41.285133,-17.542023,0.054133,0.127402
4170.000000,26.521858,-1.005797,313.819153,39.796440,27.730190,-1.923202,-0.088364,0.126813,-26.123415,0.437932,323.688782,41.204819,-17.494453,0.054047,0.127298
4171.000000,26.520758,-1.223574,313.466492,39.875225,27.680019,-1.894179,-0.088303,0.127207,-26.346727,0.003066,323.692596,41.225208,-17.506580,0.054084,0.127359
4172.000000,26.520758,-1.223574,313.466492,39.875225,27.680019,-1.894179,-0.088303,0.127207,-26.126410,-0.000915,324.053955,41.296112,-17.543640,0.054138,0.127436
4173.000000,26.515791,-1.230876,313.432861,39.879681,27.683567,-1.952847,-0.088324,0.127235,-26.127592,-0.001832,323.686218,41.225956,-17.494625,0.054048,0.127364
4174.000000,26.733803,-1.453890,313.791595,39.680420,27.743954,-1.881207,-0.088415,0.126455,-26.127592,-0.001832,323.686218,41.225956,-17.494625,0.054048,0.127364
4175.000000,26.520519,-1.221767,313.096802,39.664948,27.728825,-1.893977,-0.088563,0.126686,-26.345545,0.003983,324.060364,41.295364,-17.555595,0.054174,0.127431
4176.000000,26.740448,-1.227301,313.825439,39.806442,27.740475,-1.851892,-0.088395,0.126843,-26.345545,0.003983,324.060364,41.295364,-17.555595,0.054174,0.127431
4177.000000,26.520926,-1.222794,313.460266,39.734589,27.778217,-1.893913,-0.088618,0.126761,-26.346909,0.218828,324.056519,41.283485,-17.455818,0.053867,0.127396
4178.000000,26.520926,-1.222794,313.460266,39.734589,27.778217,-1.893913,-0.088618,0.126761,-26.346727,0.003066,323.692596,41.225208,-17.506580,0.054084,0.127359
4179.000000,26.520926,-1.222794,313.460266,39.734589,27.778217,-1.893913,-0.088618,0.126761,-26.346727,0.003066,323.692596,41.225208,-17.506580,0.054084,0.127359
4180.000000,26.738501,-1.228139,313.444946,39.597771,27.692783,-1.851596,-0.088350,0.126331,-26.125969,-0.001292,324.053772,41.155888,-17.445755,0.053836,0.127003
4181.000000,26.520180,-1.225085,313.818909,39.665962,27.730122,-1.893850,-0.088363,0.126398,-26.345747,0.000033,324.418793,41.225292,-17.505394,0.053959,0.127074
4182.000000,26.734192,-1.453288,313.803772,39.681175,27.644764,-1.881569,-0.088096,0.126452,-26.344128,0.002477,324.423065,41.226192,-17.603550,0.054261,0.127075
4183.000000,26.734142,-1.450572,313.069458,39.679405,27.742657,-1.881334,-0.088615,0.126743,-26.126612,-0.004865,324.412415,41.226040,-17.493439,0.053923,0.127079
4184.000000,26.738501,-1.228139,313.444946,39.597771,27.692783,-1.851596,-0.088350,0.126331,-26.126175,-0.003338,324.048920,41.156784,-17.542580,0.054136,0.127008
4185.000000,26.735903,-1.450642,313.814575,39.679569,27.741261,-1.881663,-0.088400,0.126443,-26.127592,-0.001832,323.686218,41.225956,-17.494625,0.054048,0.127364
4186.000000,26.733397,-1.452863,313.428101,39.610779,27.694561,-1.881272,-0.088360,0.126379,-26.124552,-0.002798,324.416504,41.086716,-17.493708,0.053924,0.126648
4187.000000,26.515007,-1.445463,312.716492,39.608307,27.681210,-1.923717,-0.088519,0.126659,-26.127592,-0.001832,323.686218,41.225956,-17.494625,0.054048,0.127364
4188.000000,26.514124,-1.665168,313.091919,39.548225,27.631340,-1.894661,-0.088253,0.126315,-26.345310,0.001560,324.055298,41.156036,-17.554535,0.054171,0.127003
4189.000000,26.515665,-1.663303,313.108948,39.687256,27.629642,-1.895022,-0.088243,0.126752,-26.124989,-0.004326,324.779968,41.155972,-17.444569,0.053712,0.126720
4190.000000,26.515057,-1.448178,313.450775,39.610077,27.583313,-1.923952,-0.087999,0.126368,-26.124552,-0.002798,324.416504,41.086716,-17.493708,0.053924,0.126648
4191.000000,26.292080,-1.445703,313.076294,39.539497,27.720081,-1.881308,-0.088541,0.126293,-26.343687,0.002100,324.422852,41.085968,-17.505663,0.053959,0.126643
4192.000000,26.733953,-1.451480,313.434052,39.470894,27.693569,-1.881367,-0.088355,0.125930,-26.124552,-0.002798,324.416504,41.086716,-17.493708,0.053924,0.126648
4193.000000,26.735495,-1.449615,313.451080,39.609921,27.691868,-1.881727,-0.088345,0.126367,-26.343687,0.002100,324.422852,41.085968,-17.505663,0.053959,0.126643
4194.000000,26.510807,-1.449785,313.065796,39.540947,27.732136,-1.838989,-0.088582,0.126302,-26.343687,0.002100,324.422852,41.085968,-17.505663,0.053959,0.126643
4195.000000,26.510061,-1.452075,313.424438,39.472321,27.684040,-1.838926,-0.088328,0.125939,-26.124552,-0.002798,324.416504,41.086716,-17.493708,0.053924,0.126648
4196.000000,26.509924,-1.669490,313.441254,39.480869,27.682270,-1.809935,-0.088317,0.125959,-26.343687,0.002100,324.422852,41.085968,-17.505663,0.053959,0.126643
4197.000000,26.510719,-1.669915,313.816925,39.551270,27.632477,-1.810232,-0.088053,0.126033,-26.121672,-0.215656,324.421692,41.097401,-17.498030,0.053936,0.126679
4198.000000,26.733816,-1.668895,313.450867,39.479439,27.691799,-1.852374,-0.088345,0.125951,-26.124805,-0.220087,324.416077,41.097694,-17.495325,0.053929,0.126682
4199.000000,26.510313,-1.668888,313.453400,39.481621,27.583084,-1.810296,-0.087997,0.125957,-26.129654,-0.226188,324.046570,41.026722,-17.443239,0.053829,0.126607
4200.000000,26.733410,-1.667868,313.087341,39.409790,27.642406,-1.852438,-0.088290,0.125875,-26.128471,-0.225271,324.414307,41.096878,-17.492258,0.053920,0.126680
4201.000000,26.738514,-1.443144,313.104156,39.396790,27.640629,-1.822763,-0.088279,0.125826,-26.123390,-0.221593,324.778809,41.028522,-17.543278,0.054016,0.126328
4202.000000,26.739309,-1.443569,313.479828,39.467190,27.590832,-1.823060,-0.088015,0.125900,-26.126774,-0.439046,324.051758,41.037403,-17.447561,0.053842,0.126638
4203.000000,26.509518,-1.668463,313.077728,39.411221,27.632877,-1.809999,-0.088262,0.125883,-26.129908,-0.443477,324.046143,41.037701,-17.444860,0.053834,0.126642
4204.000000,26.510073,-1.667080,313.083679,39.271336,27.631884,-1.810094,-0.088257,0.125434,-26.128492,-0.444983,324.408875,40.968529,-17.492813,0.053922,0.126287
4205.000000,26.509109,-1.667435,312.714233,39.341572,27.583485,-1.810063,-0.088207,0.125807,-26.347628,-0.440085,324.415222,40.967777,-17.504765,0.053958,0.126282
4206.000000,26.509905,-1.667860,313.089905,39.411972,27.533691,-1.810361,-0.087942,0.125881,-26.349043,-0.438579,324.052551,41.036949,-17.456812,0.053870,0.126637
4207.000000,26.734760,-1.666910,313.468933,39.340309,27.591616,-1.852831,-0.088020,0.125500,-26.349043,-0.438579,324.052551,41.036949,-17.456812,0.053870,0.126637
4208.000000,26.735168,-1.667938,313.832458,39.409958,27.641008,-1.852767,-0.088076,0.125576,-26.348810,-0.441002,324.047485,40.897621,-17.455750,0.053868,0.126209
4209.000000,26.509109,-1.667435,312.714233,39.341572,27.583485,-1.810063,-0.088207,0.125807,-26.129675,-0.445900,324.041138,40.898373,-17.443798,0.053832,0.126214
4210.000000,26.509329,-1.669371,313.442322,39.202709,27.583788,-1.810031,-0.088003,0.125072,-26.127171,-0.221921,323.680603,40.957382,-17.397291,0.053748,0.126536
4211.000000,26.510124,-1.669796,313.817993,39.273109,27.533991,-1.810329,-0.087739,0.125146,-26.348810,-0.441002,324.047485,40.897621,-17.455750,0.053868,0.126209
4212.000000,26.734016,-1.669200,313.827576,39.271683,27.543520,-1.852768,-0.087766,0.125138,-26.348810,-0.441002,324.047485,40.897621,-17.455750,0.053868,0.126209
4213.000000,26.734016,-1.669200,313.827576,39.271683,27.543520,-1.852768,-0.087766,0.125138,-26.348810,-0.441002,324.047485,40.897621,-17.455750,0.053868,0.126209
4214.000000,26.510124,-1.669796,313.817993,39.273109,27.533991,-1.810329,-0.087739,0.125146,-26.126541,-0.441469,324.046692,40.898075,-17.446499,0.053839,0.126210
4215.000000,26.734760,-1.666910,313.468933,39.340309,27.591616,-1.852831,-0.088020,0.125500,-26.350225,-0.439496,323.684814,40.966793,-17.407797,0.053780,0.126564
4216.000000,26.510868,-1.667505,313.459351,39.341736,27.582090,-1.810392,-0.087993,0.125508,-25.905781,-0.445829,324.407898,40.828754,-17.385672,0.053592,0.125856
4217.000000,26.733828,-1.883900,313.110107,39.278454,27.639643,-1.823542,-0.088275,0.125446,-25.905344,-0.444302,324.044373,40.759502,-17.434811,0.053804,0.125784
4218.000000,26.734352,-1.665882,313.105469,39.270660,27.542223,-1.852895,-0.087965,0.125423,-26.348373,-0.439474,323.683960,40.828369,-17.504889,0.054080,0.126137
4219.000000,26.509716,-1.668768,313.454468,39.203461,27.484598,-1.810393,-0.087683,0.125069,-26.126104,-0.439942,323.683167,40.828823,-17.495638,0.054052,0.126138
4220.000000,26.953083,-1.669964,313.094971,39.272106,27.554277,-1.810577,-0.088006,0.125432,-26.124918,-0.440929,324.414276,40.828007,-17.397627,0.053628,0.125851
4221.000000,26.952946,-1.887379,313.111755,39.280655,27.552507,-1.781585,-0.087996,0.125453,-26.124918,-0.440929,324.414276,40.828007,-17.397627,0.053628,0.125851
4222.000000,26.733471,-1.885588,313.480896,39.210579,27.492357,-1.823841,-0.087700,0.125081,-26.126101,-0.441846,324.046539,40.757851,-17.348612,0.053537,0.125778
4223.000000,26.508783,-1.885765,313.095612,39.141609,27.532625,-1.781104,-0.087937,0.125015,-26.347933,-0.439851,323.683807,40.688145,-17.407001,0.053778,0.125703
4224.000000,26.503679,-2.110489,313.078796,39.154613,27.534403,-1.810779,-0.087947,0.125063,-26.348370,-0.441379,324.047333,40.757397,-17.357862,0.053566,0.125776
4225.000000,26.504560,-1.890776,312.703369,39.214691,27.584269,-1.839834,-0.088212,0.125405,-26.348370,-0.441379,324.047333,40.757397,-17.357862,0.053566,0.125776
4226.000000,26.504560,-1.890776,312.703369,39.214691,27.584269,-1.839834,-0.088212,0.125405,-26.126101,-0.441846,324.046539,40.757851,-17.348612,0.053537,0.125778
4227.000000,26.728258,-1.887557,312.726501,39.211685,27.592779,-1.738848,-0.088233,0.125387,-26.126101,-0.441846,324.046539,40.757851,-17.348612,0.053537,0.125778
4228.000000,26.728395,-1.670134,312.709686,39.203136,27.594549,-1.767840,-0.088243,0.125366,-26.349115,-0.440768,323.316040,40.617989,-17.357986,0.053687,0.125629
4229.000000,26.509665,-1.666052,312.720184,39.201687,27.582491,-1.810158,-0.088202,0.125357,-26.347933,-0.439851,323.683807,40.688145,-17.407001,0.053778,0.125703
4230.000000,26.951406,-1.889244,313.094727,39.141628,27.554209,-1.781225,-0.088006,0.125015,-26.127283,-0.442763,323.678772,40.687695,-17.299597,0.053447,0.125704
4231.000000,26.952370,-1.888890,313.464172,39.071392,27.602610,-1.781256,-0.088057,0.124644,-26.130417,-0.447194,323.673187,40.687992,-17.296896,0.053439,0.125707
4232.000000,26.729004,-1.671467,313.449890,39.065025,27.495661,-1.768170,-0.087719,0.124629,-26.349115,-0.440768,323.316040,40.617989,-17.357986,0.053687,0.125629
4233.000000,26.729410,-1.672495,313.813416,39.134674,27.545053,-1.768106,-0.087775,0.124707,-26.126846,-0.441235,323.315247,40.618443,-17.348736,0.053659,0.125631
4234.000000,26.728867,-1.888890,313.466705,39.073574,27.493891,-1.739178,-0.087709,0.124650,-26.126846,-0.441235,323.315247,40.618443,-17.348736,0.053659,0.125631
4235.000000,26.723763,-2.113613,313.449890,39.086578,27.495668,-1.768854,-0.087720,0.124698,-25.907709,-0.446135,323.308868,40.619190,-17.336781,0.053623,0.125636
4236.000000,26.728867,-1.888890,313.466705,39.073574,27.493891,-1.739178,-0.087709,0.124650,-26.126846,-0.441235,323.315247,40.618443,-17.348736,0.053659,0.125631
4237.000000,26.728071,-1.888465,313.091034,39.003174,27.543688,-1.738881,-0.087973,0.124575,-25.907709,-0.446135,323.308868,40.619190,-17.336781,0.053623,0.125636
4238.000000,26.728867,-1.888890,313.466705,39.073574,27.493891,-1.739178,-0.087709,0.124650,-25.907709,-0.446135,323.308868,40.619190,-17.336781,0.053623,0.125636
4239.000000,26.947594,-1.892971,313.456177,39.075020,27.505945,-1.696860,-0.087751,0.124659,-26.349552,-0.442296,323.679565,40.687241,-17.308847,0.053475,0.125702
4240.000000,26.728071,-1.888465,313.091034,39.003174,27.543688,-1.738881,-0.087973,0.124575,-26.349369,-0.658057,323.315643,40.628967,-17.359604,0.053692,0.125663
4241.000000,26.723763,-2.113613,313.449890,39.086578,27.495668,-1.768854,-0.087720,0.124698,-26.347700,-0.442274,323.678741,40.548817,-17.405939,0.053775,0.125275
4242.000000,26.728071,-1.888465,313.091034,39.003174,27.543688,-1.738881,-0.087973,0.124575,-26.348137,-0.443802,324.042267,40.618069,-17.356800,0.053563,0.125348
4243.000000,26.952759,-1.888287,313.476318,39.072144,27.503412,-1.781618,-0.087737,0.124641,-26.349115,-0.440768,323.316040,40.617989,-17.357986,0.053687,0.125629
4244.000000,26.728867,-1.888890,313.466705,39.073574,27.493891,-1.739178,-0.087709,0.124650,-26.128357,-0.445126,323.677246,40.548672,-17.297165,0.053440,0.125275
4245.000000,26.952759,-1.888287,313.476318,39.072144,27.503412,-1.781618,-0.087737,0.124641,-26.349115,-0.440768,323.316040,40.617989,-17.357986,0.053687,0.125629
4246.000000,26.728458,-1.887862,313.103210,39.003925,27.444498,-1.739242,-0.087653,0.124572,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4247.000000,26.728867,-1.888890,313.466705,39.073574,27.493891,-1.739178,-0.087709,0.124650,-26.124992,-0.443118,323.677795,40.409046,-17.298801,0.053445,0.124843
4248.000000,26.941744,-2.119986,313.798004,39.019402,27.459623,-1.726472,-0.087507,0.124346,-26.129795,-0.663332,323.309082,40.489494,-17.249767,0.053354,0.125235
4249.000000,26.723354,-2.112586,313.086365,39.016930,27.446276,-1.768918,-0.087664,0.124620,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4250.000000,26.952759,-1.888287,313.476318,39.072144,27.503412,-1.781618,-0.087737,0.124641,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4251.000000,26.728121,-1.891180,313.825317,39.004951,27.445791,-1.739115,-0.087456,0.124289,-25.905853,-0.448018,323.671387,40.409794,-17.286846,0.053409,0.124848
4252.000000,26.941744,-2.119986,313.798004,39.019402,27.459623,-1.726472,-0.087507,0.124346,-26.348883,-0.443191,323.311005,40.478661,-17.356924,0.053685,0.125200
4253.000000,27.169537,-1.893214,313.085266,38.864922,27.467775,-1.739003,-0.087733,0.124135,-26.348883,-0.443191,323.311005,40.478661,-17.356924,0.053685,0.125200
4254.000000,26.723572,-2.114522,313.814453,38.878071,27.446575,-1.768886,-0.087461,0.123889,-26.348883,-0.443191,323.311005,40.478661,-17.356924,0.053685,0.125200
4255.000000,26.727713,-1.890153,313.461853,38.935303,27.396399,-1.739179,-0.087399,0.124211,-26.350065,-0.444108,322.943268,40.408504,-17.307905,0.053594,0.125126
4256.000000,26.723017,-2.115904,313.808502,39.017952,27.447569,-1.768791,-0.087466,0.124337,-26.348675,-0.441145,323.315857,40.477764,-17.260101,0.053385,0.125196
4257.000000,26.724318,-2.112231,313.455811,38.946693,27.494675,-1.768949,-0.087715,0.124249,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4258.000000,26.727713,-1.890153,313.461853,38.935303,27.396399,-1.739179,-0.087399,0.124211,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4259.000000,26.941336,-2.118958,313.434509,38.949753,27.410231,-1.726537,-0.087451,0.124268,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4260.000000,26.727713,-1.890153,313.461853,38.935303,27.396399,-1.739179,-0.087399,0.124211,-26.343342,-0.220178,323.680786,40.398434,-17.309502,0.053477,0.124809
4261.000000,26.727850,-1.672730,313.445038,38.926750,27.398169,-1.768171,-0.087410,0.124190,-26.130930,-0.449006,322.936890,40.409256,-17.295954,0.053558,0.125131
4262.000000,26.947464,-2.113919,313.824066,38.876640,27.456097,-1.811326,-0.087489,0.123880,-26.129747,-0.448089,323.304626,40.479412,-17.344973,0.053649,0.125205
4263.000000,27.170500,-1.892859,313.454712,38.794685,27.516174,-1.739034,-0.087784,0.123765,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4264.000000,27.166191,-2.118008,313.813538,38.878090,27.468155,-1.769007,-0.087530,0.123889,-26.347260,-0.442651,323.678589,40.408592,-17.308052,0.053473,0.124842
4265.000000,26.947403,-1.893879,313.820770,38.866512,27.456852,-1.696892,-0.087492,0.123849,-26.124992,-0.443118,323.677795,40.409046,-17.298801,0.053445,0.124843
4266.000000,27.171432,-1.675862,313.813599,38.856537,27.468147,-1.768324,-0.087530,0.123820,-25.905853,-0.448018,323.671387,40.409794,-17.286846,0.053409,0.124848
