Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
58.000000,17.656279,-1.510652,352.770386,44.100548,30.620646,-0.558216,-0.086801,0.125012,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
59.000000,17.869493,-1.738430,352.379547,44.045349,30.585085,-0.545635,-0.086796,0.124994,-17.309685,3.119517,285.784851,42.811279,-22.293118,1.868132,0.078007,0.149802
60.000000,17.651175,-1.735376,352.753571,44.113548,30.622423,-0.587891,-0.086810,0.125055,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
61.000000,17.427282,-1.735979,352.743958,44.114983,30.612898,-0.545451,-0.086785,0.125062,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
62.000000,17.651175,-1.735376,352.753571,44.113548,30.622423,-0.587891,-0.086810,0.125055,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
63.000000,17.650837,-1.738694,353.475708,44.114571,30.623724,-0.587764,-0.086636,0.124802,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
64.000000,17.651583,-1.736404,353.117065,44.183197,30.671820,-0.587827,-0.086860,0.125123,-17.309685,3.119517,285.784851,42.811279,-22.293118,1.868132,0.078007,0.149802
65.000000,17.651583,-1.736404,353.117065,44.183197,30.671820,-0.587827,-0.086860,0.125123,-17.310431,3.120127,285.053589,42.671871,-22.293236,1.868295,0.078207,0.149698
66.000000,17.650837,-1.738694,353.475708,44.114571,30.623724,-0.587764,-0.086636,0.124802,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
67.000000,17.651583,-1.736404,353.117065,44.183197,30.671820,-0.587827,-0.086860,0.125123,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
68.000000,17.646883,-1.962147,353.463715,44.265846,30.722990,-0.617438,-0.086920,0.125234,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
69.000000,17.870310,-1.740485,353.106537,44.184647,30.683878,-0.545507,-0.086897,0.125131,-17.313351,3.114331,285.783112,42.810463,-22.290051,1.807766,0.077996,0.149801
70.000000,17.652954,-1.737076,353.849976,44.182606,30.769613,-0.587794,-0.086957,0.124863,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
71.000000,17.647846,-1.961793,353.833130,44.195614,30.771391,-0.617470,-0.086966,0.124905,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
72.000000,17.429249,-1.522972,354.557861,44.177265,30.663961,-0.574581,-0.086485,0.124598,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
73.000000,17.870110,-1.526396,353.811890,44.177116,30.686941,-0.574372,-0.086732,0.124860,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
74.000000,17.654156,-1.738529,354.589111,44.322659,30.769209,-0.588028,-0.086774,0.124997,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
75.000000,17.653004,-1.739792,354.584290,44.184383,30.671721,-0.588029,-0.086501,0.124609,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
76.000000,17.872137,-1.744901,354.937256,44.255482,30.733168,-0.545644,-0.086588,0.124685,-17.309175,3.554095,285.785675,42.789322,-22.289879,1.807966,0.077995,0.149725
77.000000,17.871342,-1.744476,354.561584,44.185078,30.782965,-0.545347,-0.086820,0.124619,-17.313351,3.114331,285.783112,42.810463,-22.290051,1.807766,0.077996,0.149801
78.000000,17.652615,-1.740395,354.572144,44.183628,30.770910,-0.587667,-0.086783,0.124611,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
79.000000,17.866982,-1.966902,354.186157,44.266712,30.832838,-0.575085,-0.087053,0.124981,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
80.000000,17.647429,-1.745760,353.810425,44.326942,30.774153,-0.646367,-0.086979,0.125284,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
81.000000,17.649048,-1.963245,354.572327,44.335659,30.770987,-0.617703,-0.086783,0.125040,-17.531700,3.337273,285.786072,42.799850,-22.300751,1.879549,0.078033,0.149762
82.000000,17.648254,-1.962820,354.196655,44.265263,30.820784,-0.617405,-0.087016,0.124974,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
83.000000,17.648304,-1.965536,354.930969,44.267033,30.722891,-0.617640,-0.086560,0.124720,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
84.000000,17.652615,-1.740395,354.572144,44.183628,30.770910,-0.587667,-0.086783,0.124611,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
85.000000,17.867031,-1.969617,354.920471,44.268482,30.734945,-0.575320,-0.086597,0.124728,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
86.000000,17.647509,-1.965111,354.555298,44.196636,30.772688,-0.617343,-0.086792,0.124654,-17.528566,3.341704,285.791656,42.799553,-22.303452,1.796457,0.078041,0.149758
87.000000,17.648304,-1.965536,354.930969,44.267033,30.722891,-0.617640,-0.086560,0.124720,-17.309429,3.336806,285.785278,42.800301,-22.291500,1.838049,0.078001,0.149764
88.000000,17.653818,-1.741847,355.311279,44.323681,30.770506,-0.587901,-0.086602,0.124746,-17.529749,3.340787,285.423889,42.729397,-22.254433,1.796466,0.077970,0.149705
89.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.529749,3.340787,285.423889,42.729397,-22.254433,1.796466,0.077970,0.149705
90.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.528566,3.341704,285.791656,42.799553,-22.303452,1.796457,0.078041,0.149758
91.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.528566,3.341704,285.791656,42.799553,-22.303452,1.796457,0.078041,0.149758
92.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.310358,3.553178,285.417908,42.719166,-22.240860,1.807975,0.077924,0.149672
93.000000,17.867439,-1.970645,355.283997,44.338131,30.784338,-0.575256,-0.086647,0.124796,-17.529749,3.340787,285.423889,42.729397,-22.254433,1.796466,0.077970,0.149705
94.000000,17.647917,-1.966138,354.918823,44.266285,30.822081,-0.617278,-0.086843,0.124722,-17.529749,3.340787,285.423889,42.729397,-22.254433,1.796466,0.077970,0.149705
95.000000,17.647917,-1.966138,354.918823,44.266285,30.822081,-0.617278,-0.086843,0.124722,-17.529749,3.340787,285.423889,42.729397,-22.254433,1.796466,0.077970,0.149705
96.000000,17.649118,-1.967591,355.657959,44.406330,30.821676,-0.617512,-0.086661,0.124857,-17.528332,3.339281,285.786591,42.660225,-22.302385,1.796605,0.078039,0.149273
97.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.310612,3.335889,285.417511,42.730145,-22.242481,1.838058,0.077930,0.149711
98.000000,17.649675,-1.966208,355.663940,44.266445,30.820683,-0.617607,-0.086657,0.124461,-17.529749,3.340787,285.423889,42.729397,-22.254433,1.796466,0.077970,0.149705
99.000000,17.648880,-1.965783,355.288269,44.196049,30.870480,-0.617310,-0.086889,0.124395,-17.528126,3.341327,285.791443,42.659328,-22.205563,1.796694,0.077698,0.149267
100.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.529514,3.338364,285.418854,42.590069,-22.253370,1.796613,0.077967,0.149220
