Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
65.000000,13.983729,2.122540,341.234680,21.516882,40.941460,-0.088447,-0.119980,0.063056,-11.558971,-2.589153,298.492371,17.404064,-33.228123,-0.604879,0.111320,0.058307
66.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.560388,-2.587646,298.129669,17.473236,-33.180172,-0.605017,0.111294,0.058610
67.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.561570,-2.588563,297.761902,17.403080,-33.131153,-0.605009,0.111267,0.058446
68.000000,13.756304,1.682452,341.235840,21.538254,41.028435,-0.046783,-0.120235,0.063118,-11.561570,-2.588563,297.761902,17.403080,-33.131153,-0.605009,0.111267,0.058446
69.000000,13.985300,1.907771,341.262268,21.523823,41.036186,-0.059548,-0.120248,0.063071,-11.782657,-2.587179,298.130463,17.472782,-33.189423,-0.563516,0.111325,0.058608
70.000000,14.209192,1.908366,341.271912,21.522392,41.045708,-0.101988,-0.120273,0.063065,-11.783817,-2.368384,297.768158,17.530975,-33.139851,-0.593737,0.111294,0.058875
71.000000,13.985300,1.907771,341.262268,21.523823,41.036186,-0.059548,-0.120248,0.063071,-11.561803,-2.586140,297.766968,17.542408,-33.132217,-0.605156,0.111269,0.058913
72.000000,13.989442,2.132132,340.909668,21.581053,40.986008,-0.029841,-0.120225,0.063304,-11.564862,-2.804886,297.031219,17.553301,-33.133690,-0.575292,0.111550,0.059096
73.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.564609,-2.587597,297.031616,17.542322,-33.132069,-0.605374,0.111544,0.059059
74.000000,13.984881,2.123803,341.239563,21.655157,41.038948,-0.088445,-0.120264,0.063460,-11.568529,-2.810070,297.029449,17.552481,-33.130623,-0.635658,0.111540,0.059093
75.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.564862,-2.804886,297.031219,17.553301,-33.133690,-0.575292,0.111550,0.059096
76.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.564609,-2.587597,297.031616,17.542322,-33.132069,-0.605374,0.111544,0.059059
77.000000,13.980196,1.683047,341.245453,21.536827,41.037964,-0.089223,-0.120259,0.063112,-11.562104,-2.363616,296.671112,17.601332,-33.085567,-0.575230,0.111523,0.059329
78.000000,13.984912,1.907168,341.250122,21.523071,41.135376,-0.059186,-0.120543,0.063071,-11.560688,-2.365122,297.033813,17.532160,-33.133518,-0.575091,0.111548,0.059024
79.000000,13.984912,1.907168,341.250122,21.523071,41.135376,-0.059186,-0.120543,0.063071,-11.560688,-2.365122,297.033813,17.532160,-33.133518,-0.575091,0.111548,0.059024
80.000000,13.985707,1.906743,341.625793,21.593472,41.085579,-0.059484,-0.120265,0.063208,-11.566025,-2.586091,296.668945,17.611494,-33.084118,-0.605513,0.111519,0.059364
81.000000,14.202868,2.117430,341.587708,21.587980,41.002907,-0.046064,-0.120036,0.063199,-11.566025,-2.586091,296.668945,17.611494,-33.084118,-0.605513,0.111519,0.059364
82.000000,14.198727,1.893062,341.940308,21.530750,41.053085,-0.075771,-0.120059,0.062966,-11.564862,-2.804886,297.031219,17.553301,-33.133690,-0.575292,0.111550,0.059096
83.000000,13.986051,2.337234,342.677826,21.647045,41.139809,-0.117277,-0.120054,0.063170,-11.566045,-2.805803,296.663452,17.483145,-33.084675,-0.575283,0.111523,0.058933
84.000000,13.761059,2.118862,342.315613,21.727259,41.080112,-0.045814,-0.120007,0.063471,-11.562985,-2.587057,297.399200,17.472252,-33.083199,-0.605147,0.111242,0.058750
85.000000,13.756918,1.894493,342.668213,21.670025,41.130287,-0.075520,-0.120029,0.063239,-11.562104,-2.363616,296.671112,17.601332,-33.085567,-0.575230,0.111523,0.059329
86.000000,13.756511,1.895521,342.304688,21.600376,41.080894,-0.075584,-0.120013,0.063103,-11.564609,-2.587597,297.031616,17.542322,-33.132069,-0.605374,0.111544,0.059059
87.000000,13.756373,1.678106,342.321533,21.608925,41.079124,-0.046592,-0.120002,0.063125,-11.562731,-2.369768,297.399597,17.461273,-33.081581,-0.635230,0.111236,0.058713
88.000000,13.981418,1.679964,342.335968,21.745773,41.186142,-0.089031,-0.120309,0.063522,-11.562985,-2.587057,297.399200,17.472252,-33.083199,-0.605147,0.111242,0.058750
89.000000,13.981148,1.898406,341.955688,21.667576,41.138519,-0.118088,-0.120304,0.063364,-11.562985,-2.587057,297.399200,17.472252,-33.083199,-0.605147,0.111242,0.058750
90.000000,13.986659,2.122102,342.335999,21.724220,41.186134,-0.088348,-0.120309,0.063459,-11.560824,-2.589174,298.493164,17.542488,-33.131031,-0.605172,0.110994,0.058770
