Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
107.000000,18.755280,-2.970868,193.603348,5.517001,14.908392,1.100236,-0.077005,0.028496,-39.276112,10.460608,503.157379,30.824434,-42.558754,3.085757,0.084583,0.061262
108.000000,19.193045,-3.415891,193.614609,5.539329,14.830790,1.099068,-0.076600,0.028610,-39.063702,10.239457,500.962311,30.693666,-42.354240,3.013878,0.084546,0.061269
109.000000,19.628942,-3.424289,193.225204,5.334300,14.708015,1.183639,-0.076119,0.027607,-38.630123,10.018052,498.394958,30.634546,-42.189705,3.043729,0.084651,0.061466
110.000000,20.065918,-3.868894,192.860779,5.286227,14.680210,1.182771,-0.076118,0.027410,-38.417713,9.796899,496.199829,30.503786,-41.985188,2.971850,0.084613,0.061475
111.000000,20.065372,-4.085281,192.514084,5.225127,14.629047,1.211699,-0.075989,0.027142,-38.421799,9.796806,494.370209,30.153009,-41.741440,2.972129,0.084434,0.060993
112.000000,20.505877,-4.090386,192.138885,5.157107,14.504736,1.211607,-0.075491,0.026841,-38.204311,9.579329,492.539551,29.953890,-41.587944,2.960754,0.084436,0.060815
113.000000,20.947956,-4.310260,191.791275,5.096026,14.475153,1.240412,-0.075473,0.026571,-38.210697,9.581494,490.347565,29.952738,-41.492016,2.960422,0.084618,0.061085
114.000000,21.165928,-4.532326,191.057053,4.968310,14.387671,1.168168,-0.075306,0.026004,-37.774559,9.577021,487.779633,29.603979,-41.325069,2.960720,0.084721,0.060691
115.000000,21.606295,-4.754853,190.698639,4.908838,14.261590,1.197070,-0.074786,0.025741,-37.562397,9.138577,485.584167,29.484198,-41.122177,2.918923,0.084686,0.060719
116.000000,21.606682,-4.754251,190.710815,4.909594,14.162400,1.196708,-0.074261,0.025744,-37.564976,9.142379,483.392578,29.203196,-40.929996,2.835884,0.084672,0.060413
117.000000,21.817953,-4.982866,189.939438,4.645721,14.079143,1.209583,-0.074124,0.024459,-37.129768,8.921512,481.192810,29.073999,-40.716595,2.865962,0.084616,0.060421
118.000000,22.701668,-5.204951,188.870163,4.586003,13.874157,1.237872,-0.073459,0.024281,-36.914764,8.699771,479.728119,28.944220,-40.609051,2.794212,0.084650,0.060335
119.000000,23.143085,-5.206985,188.130096,4.445973,13.896141,1.237985,-0.073865,0.023632,-36.478863,8.697721,477.165283,28.734793,-40.443165,2.794362,0.084757,0.060220
120.000000,23.141796,-5.425663,188.142044,4.316251,13.796881,1.266976,-0.073332,0.022941,-36.265335,8.697587,474.237030,28.593781,-40.239956,2.752548,0.084852,0.060294
121.000000,23.141527,-5.207221,187.761734,4.238053,13.749258,1.237920,-0.073227,0.022571,-36.046661,8.479122,473.137451,28.393854,-39.988453,2.741246,0.084518,0.060012
122.000000,23.578890,-5.651216,187.409470,4.190732,13.622263,1.236688,-0.072687,0.022361,-35.828922,8.478938,471.307220,28.183752,-39.833340,2.699787,0.084517,0.059799
123.000000,23.583031,-5.426847,187.056854,4.247963,13.572085,1.266395,-0.072556,0.022709,-35.616718,8.255740,469.107239,28.053890,-39.725647,2.627820,0.084684,0.059803
124.000000,23.805582,-5.642214,186.344086,4.115033,13.580245,1.253180,-0.072877,0.022083,-35.180073,8.253079,467.275635,27.983868,-39.559647,2.627806,0.084660,0.059887
125.000000,24.018051,-5.872283,186.311890,3.991211,13.496587,1.265822,-0.072441,0.021422,-34.963512,8.251979,465.077637,27.703621,-39.355515,2.586357,0.084621,0.059568
