Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
129.000000,12.711248,-6.627219,313.330719,16.168434,36.103992,2.053714,-0.115226,0.051602,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
130.000000,12.711248,-6.627219,313.330719,16.168434,36.103992,2.053714,-0.115226,0.051602,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
131.000000,12.715557,-6.402071,312.971893,16.085030,36.152012,2.083687,-0.115512,0.051394,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
132.000000,12.496830,-6.397989,312.982391,16.083584,36.139957,2.041368,-0.115470,0.051388,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
133.000000,12.716352,-6.402495,313.347565,16.155434,36.102215,2.083389,-0.115215,0.051558,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
134.000000,12.492521,-6.623137,313.341217,16.166985,36.091938,2.011395,-0.115184,0.051595,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
135.000000,12.711248,-6.627219,313.330719,16.168434,36.103992,2.053714,-0.115226,0.051602,-11.460201,5.300400,326.329559,23.334003,-36.614223,0.761113,0.112200,0.071504
136.000000,12.710453,-6.626794,312.955048,16.098038,36.153790,2.054011,-0.115524,0.051439,-11.458764,5.518610,326.697693,23.393181,-36.661617,0.731022,0.112219,0.071605
137.000000,12.716352,-6.402495,313.347565,16.155434,36.102215,2.083389,-0.115215,0.051558,-11.460201,5.300400,326.329559,23.334003,-36.614223,0.761113,0.112200,0.071504
138.000000,12.711248,-6.627219,313.330719,16.168434,36.103992,2.053714,-0.115226,0.051602,-11.459764,5.301928,325.966034,23.264751,-36.663364,0.761268,0.112476,0.071372
139.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.460201,5.300400,326.329559,23.334003,-36.614223,0.761113,0.112200,0.071504
140.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.460201,5.300400,326.329559,23.334003,-36.614223,0.761113,0.112200,0.071504
141.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
142.000000,12.709540,-6.629865,313.319916,16.170042,36.007492,2.053808,-0.114922,0.051609,-11.461384,5.299484,325.961761,23.263847,-36.565205,0.761122,0.112176,0.071370
